video_id,meta_has_title,meta_has_description,meta_video_duration,meta_description_length,meta_description_unique_words,meta_view_count,meta_like_count,meta_comment_count,meta_subscriber_count,meta_channel_upload_count,meta_sentiment,meta_sentence_count,flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,text_length,word_count
9vNijBQhcFE,True,True,240.0,114,74,1062,7,0,145000,1134,Neutral,5,46.05,11.82,13.52,13.53,1.66,0.165,0.43,0.0068027210884353,4.0,4.0,1.0,1.0,True,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.067,20.17,10.09,6.97,0.069,3.38,0.121,3676.0,594.0
9xBdFS9BOZ8,True,True,2526.0,115,86,3734,28,0,17100,551,Neutral,7,-6793.68,2643.69,162.06,2713.8,1.476,0.114,0.166,0.0068773778167983,47.0,33.0,0.7878787878787878,0.5531914893617021,True,0.8,1.0,0.1063829787234042,0.0212765957446808,0.0212765957446808,0.0,0.3404255319148936,0.0,0.0212765957446808,0.0,0.0,0.0,0.4893617021276595,0.709,89.37,110.72,10.06,0.023,4.87,0.125,37907.0,6801.0
9xc27Rr5fXw,True,True,111.0,90,65,389,4,3,697000,6101,Positive,3,-195.84,109.64,29.92,113.07,1.424,0.079,0.579,0.2097902097902098,60.0,53.0,0.8867924528301887,0.7833333333333333,False,0.1600000000000001,0.2666666666666666,0.0833333333333333,0.25,0.1,0.0,0.0,0.0666666666666666,0.05,0.0666666666666666,0.0,0.0166666666666666,0.3666666666666666,0.6,59.4,46.58,8.4,0.349,3.9,0.138,1567.0,282.0
A-M6wSyw6IY,True,True,34.0,72,53,156,1,0,674,262,Neutral,2,60.84,7.91,10.69,10.2,1.574,0.139,0.653,0.0294117647058823,3.0,3.0,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,13.12,9.36,4.88,0.188,2.79,0.171,562.0,102.0
A0Q0XmmoMlo,True,True,265.0,25,23,1408963,8303,454,10400,247,Neutral,2,-717.1,309.54,53.26,319.44,1.443,0.097,0.368,0.0665829145728643,53.0,38.0,0.6578947368421053,0.4716981132075472,True,0.4000000000000001,0.3396226415094339,0.0,0.0377358490566037,0.3396226415094339,0.0,0.0,0.0943396226415094,0.1132075471698113,0.0188679245283018,0.0,0.0,0.3962264150943396,0.571,115.86,127.44,10.29,0.266,5.14,0.118,4274.0,795.0
A6NgXuT5r4w,True,True,255.0,555,260,284,3,0,53500,1701,Negative,35,-657.39,289.04,43.12,298.56,1.325,0.066,0.325,0.0697986577181208,52.0,42.0,0.8809523809523809,0.7115384615384616,True,0.4923076923076923,0.4230769230769231,0.0384615384615384,0.0384615384615384,0.0961538461538461,0.0,0.0,0.0,0.0,0.0576923076923076,0.0,0.0384615384615384,0.7307692307692307,0.471,45.06,53.1,7.47,0.119,3.94,0.195,3766.0,744.0
A6ms95Ru9ys,True,True,263.0,32,27,2566,3,0,60900,808,Neutral,1,-605.54,266.65,54.23,275.94,1.444,0.118,0.371,0.148471615720524,102.0,67.0,0.8805970149253731,0.5784313725490197,True,0.3098039215686274,0.3529411764705882,0.2254901960784313,0.0294117647058823,0.1372549019607843,0.0,0.0,0.0196078431372549,0.088235294117647,0.0,0.0,0.0,0.5,1.833,115.33,78.46,11.83,0.285,4.19,0.123,3632.0,686.0
ABm8iW5eWC8,True,True,76.0,45,41,46361,131,0,697000,6101,Neutral,4,-73.84,62.07,28.03,66.39,1.458,0.123,0.581,0.232258064516129,36.0,26.0,0.8846153846153846,0.6388888888888888,False,0.1222222222222222,0.25,0.0,0.1111111111111111,0.6111111111111112,0.0,0.1388888888888889,0.0,0.0,0.0277777777777777,0.0,0.0,0.1111111111111111,1.0,52.67,48.81,6.67,0.333,4.04,0.07,851.0,157.0
AC3Wn6bRu-w,True,True,38.0,75,56,326295,8,8,13500,857,Neutral,3,45.11,9.58,11.93,10.87,1.786,0.226,0.881,0.0114942528735632,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.88,4.58,5.5,0.115,2.5,0.046,563.0,86.0
ACP-hdH06qo,True,True,145.0,85,67,631,1,0,9140,1878,Neutral,6,-214.52,118.95,28.68,124.49,1.321,0.066,0.492,0.1493506493506493,46.0,37.0,0.8378378378378378,0.6739130434782609,False,0.1826086956521739,0.2608695652173913,0.2391304347826087,0.0434782608695652,0.1521739130434782,0.0,0.0,0.0434782608695652,0.0,0.1304347826086956,0.0,0.0,0.391304347826087,0.25,38.88,28.61,7.5,0.165,3.41,0.183,1576.0,307.0
AD2RtJPAhIU,True,True,126.0,39,34,7480,14,1,88900,1346,Neutral,2,-223.13,118.66,36.44,123.61,1.495,0.114,0.502,0.1456953642384106,44.0,24.0,0.6666666666666666,0.3636363636363636,True,0.3545454545454545,0.3863636363636363,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0681818181818181,0.0,0.0,0.8409090909090909,2.0,157.5,126.57,12.5,0.769,4.16,0.133,1646.0,301.0
AEraZlRsee8,True,True,298.0,344,208,7805,76,3,75200,1684,Neutral,17,76.97,6.26,10.65,8.91,1.355,0.077,0.393,0.0043478260869565,3.0,3.0,1.0,1.0,True,0.6666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.089,12.86,10.8,4.71,0.031,3.05,0.186,3653.0,686.0
AGAXmrt7AUI,True,True,495.0,54,44,7977,32,1,3880,230,Neutral,2,-1609.98,654.68,67.51,673.82,1.343,0.076,0.266,0.0395513577331759,67.0,51.0,0.8627450980392157,0.6567164179104478,True,0.7402985074626867,0.8507462686567164,0.044776119402985,0.0149253731343283,0.208955223880597,0.0,0.0,0.0,0.044776119402985,0.0746268656716417,0.0,0.0149253731343283,0.5970149253731343,0.3,58.7,50.02,9.23,0.062,4.24,0.166,8753.0,1688.0
AIb8ZO36zc0,True,True,184.0,72,60,6293,23,2,26800,915,Neutral,4,-344.81,168.92,36.44,175.69,1.326,0.079,0.464,0.1389521640091116,61.0,53.0,0.9056603773584906,0.7868852459016393,True,0.2098360655737705,0.3278688524590163,0.0163934426229508,0.2622950819672131,0.1147540983606557,0.0,0.0,0.0327868852459016,0.0655737704918032,0.1147540983606557,0.0,0.0,0.3934426229508196,0.3,23.0,22.9,5.5,0.063,3.03,0.202,2251.0,436.0
AInty1Lqt38,True,True,1103.0,115,85,327,4,0,46000,861,Very Positive,5,-2772.21,1097.76,100.58,1127.07,1.512,0.104,0.234,0.015828350334154,45.0,20.0,0.6,0.2666666666666666,True,0.8,1.0,0.0444444444444444,0.0222222222222222,0.5111111111111111,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.3555555555555555,9.6,583.8,369.57,21.0,0.278,8.89,0.118,16278.0,2835.0
AMkNYaXhhvU,True,True,53.0,11,11,8117,27,2,12600,950,Neutral,1,-41.83,49.9,24.5,53.79,1.452,0.113,0.629,0.256,32.0,25.0,0.8,0.625,False,0.0375,0.21875,0.0625,0.09375,0.0625,0.0,0.25,0.03125,0.0,0.0,0.0,0.0625,0.4375,1.0,128.0,0.0,10.0,0.889,4.06,0.094,690.0,124.0
ANkwvm5FTM4,True,True,749.0,100,70,1794,3,0,88900,1346,Neutral,5,-1524.82,617.71,89.2,636.0,1.549,0.144,0.312,0.046875,75.0,57.0,0.8596491228070176,0.6533333333333333,True,0.6773333333333333,0.6933333333333334,0.0133333333333333,0.0266666666666666,0.2,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0133333333333333,0.0,0.0,0.6133333333333333,3.857,231.57,239.84,13.0,0.185,5.32,0.093,8719.0,1599.0
ASKTLgW6qZY,True,True,1906.0,124,91,970,10,0,17100,551,Neutral,7,-5237.92,2047.59,124.58,2102.28,1.395,0.086,0.169,0.0080193957478552,43.0,33.0,0.8181818181818182,0.627906976744186,True,0.8,1.0,0.1627906976744186,0.0,0.3488372093023256,0.0,0.0,0.0930232558139534,0.0232558139534883,0.0232558139534883,0.0,0.0,0.3488372093023256,0.405,49.92,56.1,7.71,0.019,3.97,0.145,28127.0,5321.0
AT7I5CFyKac,True,True,175.0,15,14,2062,4,0,27400,964,Neutral,3,-293.1,141.84,45.88,147.32,1.674,0.159,0.584,0.276056338028169,98.0,79.0,0.8987341772151899,0.7244897959183674,True,0.2448979591836735,0.3775510204081632,0.1020408163265306,0.2653061224489796,0.173469387755102,0.0,0.010204081632653,0.1530612244897959,0.0612244897959183,0.0204081632653061,0.0,0.0,0.2142857142857142,2.0,180.0,251.73,7.5,0.474,6.95,0.064,2189.0,354.0
ATNxBh1zD5k,True,True,4054.0,101,81,402,0,0,1400,201,Neutral,5,-8542.27,3313.64,205.43,3400.91,1.569,0.148,0.172,0.0042814163388104,37.0,31.0,0.8387096774193549,0.7027027027027027,True,0.8,1.0,0.027027027027027,0.0,0.2162162162162162,0.0,0.0,0.027027027027027,0.1081081081081081,0.0,0.0,0.0,0.6216216216216216,1.393,144.48,180.31,12.13,0.028,5.16,0.099,48551.0,8620.0
AUMTTZ5aVIQ,True,True,280.0,202,142,154535,540,0,45300,2832,Neutral,11,75.47,6.01,11.07,8.2,1.394,0.083,0.393,0.0084745762711864,6.0,6.0,1.0,1.0,True,0.6666666666666667,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.036,13.25,8.99,5.11,0.037,2.81,0.13,3820.0,714.0
AWy8tBh8hkw,True,True,788.0,11,11,37,2,0,15600,1174,Neutral,1,-1724.34,696.22,79.77,715.93,1.459,0.101,0.268,0.0374243258117776,68.0,46.0,0.7608695652173914,0.5147058823529411,True,0.6823529411764706,0.7058823529411765,0.0294117647058823,0.0147058823529411,0.1323529411764706,0.0,0.0,0.1323529411764706,0.0588235294117647,0.0588235294117647,0.0,0.0,0.5735294117647058,0.649,50.43,52.77,8.03,0.043,3.78,0.161,9851.0,1793.0
AZamWR7goMA,True,True,1269.0,15,15,2034,5,0,1400,201,Neutral,1,-3102.34,1220.57,147.43,1254.08,1.707,0.205,0.217,0.0163882760794201,52.0,43.0,0.9069767441860463,0.75,True,0.8,1.0,0.0384615384615384,0.0192307692307692,0.2307692307692307,0.0,0.0,0.0,0.0961538461538461,0.0384615384615384,0.0,0.0,0.5769230769230769,4.273,294.09,448.84,15.0,0.203,9.66,0.09,19369.0,3168.0
A_H2aJwNq4c,True,True,167.0,51,37,5176,37,6,35300,1846,Neutral,3,-390.7,185.76,36.44,192.61,1.364,0.072,0.463,0.1213991769547325,59.0,51.0,0.9019607843137256,0.7796610169491526,False,0.1355932203389831,0.288135593220339,0.0,0.0677966101694915,0.1186440677966101,0.0,0.0,0.0847457627118644,0.0338983050847457,0.2033898305084746,0.0,0.0,0.4915254237288136,0.067,33.33,45.79,5.73,0.122,3.9,0.17,2463.0,484.0
AaOZzqkbtN0,True,True,39.0,92,69,17535,14,0,55000,668,Neutral,5,83.22,4.94,8.84,7.98,1.303,0.076,0.655,0.0578512396694214,7.0,6.0,0.8333333333333334,0.7142857142857143,True,0.4000000000000001,0.4285714285714285,0.0,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.4285714285714285,0.222,14.0,6.12,5.33,0.28,3.08,0.143,629.0,120.0
AcWWxJWVtIs,True,True,26.0,79,60,499,9,0,98900,2838,Neutral,3,9.09,24.66,22.92,29.03,1.725,0.235,0.725,0.18,9.0,9.0,1.0,1.0,True,0.2222222222222223,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.3333333333333333,1.0,51.0,0.0,10.0,0.5,2.69,0.078,320.0,51.0
Ac_3V40qLrA,True,True,90.0,256,160,8,1,0,21200,1769,Neutral,10,72.71,6.49,9.28,8.22,1.422,0.085,0.508,0.0271317829457364,7.0,6.0,0.8333333333333334,0.7142857142857143,True,0.4000000000000001,0.4285714285714285,0.1428571428571428,0.0,0.4285714285714285,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.105,14.0,9.23,5.68,0.146,2.89,0.184,1460.0,258.0
AdoCD7D70C4,True,True,241.0,30,27,879,10,1,12500,530,Neutral,3,-582.72,258.25,48.47,266.82,1.426,0.096,0.446,0.1445427728613569,98.0,85.0,0.8941176470588236,0.7755102040816326,True,0.2816326530612245,0.3163265306122449,0.010204081632653,0.1020408163265306,0.1326530612244898,0.0,0.0306122448979591,0.010204081632653,0.0714285714285714,0.0816326530612244,0.0,0.0,0.5612244897959183,0.158,36.37,38.57,6.95,0.079,3.38,0.149,3593.0,672.0
AduzVx9An_U,True,True,3271.0,62,43,189,2,0,216000,5950,Neutral,1,-9238.82,3582.21,195.93,3675.83,1.524,0.124,0.151,0.0098723038952677,92.0,88.0,0.9545454545454546,0.9130434782608696,True,0.8,1.0,0.0543478260869565,0.0,0.2391304347826087,0.0,0.0108695652173913,0.0,0.0869565217391304,0.0217391304347826,0.0,0.0108695652173913,0.5760869565217391,0.637,70.4,80.62,8.99,0.013,4.15,0.126,52095.0,9294.0
AfjuqWeBpQo,True,True,96.0,58,42,7661,67,4,13500,235,Neutral,3,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
AfxIr59erBA,True,True,195.0,124,88,794,5,7,1630,242,Neutral,4,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
AgCrbjrKu3Y,True,True,161.0,121,86,1343,12,0,135000,2612,Neutral,5,-328.17,160.39,38.81,166.24,1.429,0.096,0.52,0.1610576923076923,67.0,60.0,0.8833333333333333,0.7910447761194029,True,0.2626865671641791,0.3432835820895522,0.0597014925373134,0.1044776119402985,0.1044776119402985,0.0,0.0,0.0597014925373134,0.0895522388059701,0.1194029850746268,0.0,0.044776119402985,0.417910447761194,0.167,70.67,81.93,6.83,0.266,6.89,0.132,2194.0,409.0
AgQRJyImzB0,True,True,214.0,100,74,4356,45,0,113000,553,Neutral,5,-491.56,223.67,44.32,231.34,1.405,0.091,0.42,0.1153184165232358,67.0,60.0,0.95,0.8507462686567164,True,0.3402985074626865,0.3283582089552239,0.1343283582089552,0.0149253731343283,0.1791044776119403,0.0,0.0,0.044776119402985,0.0895522388059701,0.0597014925373134,0.0,0.0298507462686567,0.4477611940298507,0.571,84.86,39.31,10.86,0.288,3.47,0.158,3055.0,576.0
AhN5Z5pfWW4,True,True,35.0,50,40,4521,33,1,98900,2838,Neutral,3,-21.6,36.4,22.92,37.83,1.728,0.148,0.728,0.2804878048780488,23.0,20.0,0.9,0.782608695652174,False,0.1391304347826087,0.2608695652173913,0.0,0.1304347826086956,0.0434782608695652,0.0,0.0,0.1739130434782608,0.0,0.1739130434782608,0.0,0.0434782608695652,0.4347826086956521,0.0,83.0,0.0,14.0,0.667,2.51,0.048,480.0,82.0
AjIy9AzhbxE,True,True,190.0,66,55,463,2,0,63500,1955,Neutral,4,68.68,8.81,10.6,11.09,1.385,0.083,0.44,0.0359281437125748,18.0,16.0,0.875,0.7777777777777778,True,0.5555555555555556,0.6111111111111112,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0555555555555555,0.2777777777777778,0.0,0.0,0.0555555555555555,0.2777777777777778,0.172,17.72,13.27,5.45,0.101,3.1,0.173,2641.0,502.0
AkxVxcwk89g,True,True,226.0,100,69,1004,6,0,1220000,11882,Neutral,6,-536.77,239.17,48.83,247.02,1.495,0.105,0.327,0.058252427184466,36.0,17.0,0.5294117647058824,0.25,True,0.288888888888889,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0277777777777777,0.0277777777777777,0.0555555555555555,0.0,0.0,0.4444444444444444,0.286,90.14,104.41,12.14,0.179,4.67,0.122,3417.0,618.0
AkyLroIAhIc,True,True,5168.0,124,90,149,3,0,3640,696,Neutral,2,-11812.93,4569.77,237.77,4688.72,1.597,0.144,0.153,0.0056659619450317,67.0,53.0,0.7924528301886793,0.6268656716417911,True,0.8,1.0,0.1044776119402985,0.0298507462686567,0.1641791044776119,0.0,0.0,0.0,0.0298507462686567,0.0895522388059701,0.0,0.0,0.582089552238806,1.163,130.7,201.27,12.62,0.023,5.38,0.108,68549.0,11802.0
Al48yiqiS24,True,True,124.0,109,79,490,5,1,53500,1701,Neutral,6,-179.96,106.43,28.68,111.94,1.285,0.073,0.438,0.1590106007067137,45.0,39.0,0.8461538461538461,0.7333333333333333,True,0.2222222222222223,0.3777777777777777,0.0,0.1333333333333333,0.0222222222222222,0.0,0.0,0.0,0.0666666666666666,0.2444444444444444,0.0,0.0222222222222222,0.5111111111111111,0.143,21.0,17.74,5.71,0.19,2.83,0.218,1368.0,280.0
Al4HeG0SEOY,True,True,40.0,35,31,791,0,0,878,241,Neutral,2,70.75,5.83,9.1,8.37,1.491,0.111,0.611,0.1531531531531531,17.0,15.0,0.8666666666666667,0.7647058823529411,True,0.3529411764705883,0.4117647058823529,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0588235294117647,0.0588235294117647,0.2352941176470588,0.0,0.0,0.0,0.2941176470588235,0.083,9.33,5.65,4.75,0.111,2.37,0.17,575.0,111.0
Ao3xoPbT7mY,True,True,2093.0,202,102,264,6,0,14700,1456,Neutral,5,74.6,6.61,25.08,8.67,1.382,0.081,0.228,0.0018079913216416,10.0,2.0,0.0,0.0,True,0.8,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.107,15.05,9.82,5.49,0.005,3.08,0.169,29240.0,5507.0
Aoq1eFlWD5I,True,True,268.0,152,98,1476,4,0,53500,1701,Neutral,9,69.98,7.92,10.28,10.02,1.404,0.085,0.447,0.017921146953405,10.0,10.0,1.0,1.0,True,0.72,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.097,18.19,9.44,5.97,0.065,3.43,0.156,2969.0,529.0
AqwJCeemxdg,True,True,111.0,50,38,1425,9,3,34900,832,Neutral,3,-134.12,76.44,40.15,79.42,1.883,0.235,0.575,0.2722222222222222,49.0,28.0,0.8571428571428571,0.4897959183673469,False,0.1387755102040817,0.2857142857142857,0.1020408163265306,0.0,0.1020408163265306,0.0,0.0,0.1632653061224489,0.1632653061224489,0.1224489795918367,0.0,0.0,0.3469387755102041,0.25,47.0,91.33,5.75,0.208,5.01,0.027,1277.0,184.0
ArD4wIAZtxI,True,True,142.0,36,34,19274,135,0,16500,578,Positive,3,-316.85,157.07,33.89,162.89,1.379,0.072,0.479,0.145679012345679,59.0,51.0,0.8627450980392157,0.7457627118644068,True,0.1491525423728814,0.3220338983050847,0.0338983050847457,0.1186440677966101,0.1694915254237288,0.0,0.0169491525423728,0.0169491525423728,0.0677966101694915,0.0338983050847457,0.0,0.0847457627118644,0.4576271186440678,0.0,34.75,46.11,6.83,0.246,3.18,0.17,2032.0,404.0
Atra4d44WIo,True,True,2045.0,132,91,83,2,0,674,262,Neutral,5,66.23,7.95,26.59,10.27,1.472,0.115,0.269,0.0074140642552235,33.0,18.0,0.6666666666666666,0.3636363636363636,True,0.8,1.0,0.2121212121212121,0.0,0.0909090909090909,0.0,0.0,0.1515151515151515,0.1212121212121212,0.0,0.0,0.0,0.4242424242424242,0.107,15.74,11.1,5.71,0.008,3.1,0.157,24872.0,4443.0
AumWr7lU0mM,True,True,146.0,30,29,2109,10,0,1220000,11882,Neutral,1,-412.62,189.06,50.24,195.69,1.611,0.143,0.359,0.1950207468879668,94.0,38.0,0.6578947368421053,0.2659574468085106,False,0.2042553191489362,0.2659574468085106,0.0212765957446808,0.0,0.3297872340425531,0.0,0.0,0.1914893617021276,0.0212765957446808,0.0212765957446808,0.0,0.0,0.4148936170212766,0.667,163.67,188.62,11.0,0.8,6.49,0.09,2764.0,482.0
AvoDNblvFMQ,True,True,4550.0,92,57,415,4,0,45300,2832,Neutral,4,-11531.21,4465.14,190.7,4581.66,1.423,0.094,0.131,0.0060518240709171,71.0,54.0,0.9074074074074074,0.6901408450704225,True,0.8,1.0,0.0,0.0140845070422535,0.2676056338028169,0.0,0.0,0.0140845070422535,0.0140845070422535,0.028169014084507,0.0,0.0140845070422535,0.647887323943662,0.197,50.24,54.3,7.46,0.007,3.95,0.131,60736.0,11649.0
AwXputSuVeo,True,True,1808.0,175,111,5192,55,15,46000,861,Very Positive,8,-4415.55,1731.41,111.37,1777.59,1.405,0.081,0.2,0.0168813860506441,76.0,62.0,0.8709677419354839,0.7105263157894737,True,0.8,1.0,0.2236842105263158,0.1184210526315789,0.0263157894736842,0.0,0.0131578947368421,0.0789473684210526,0.0526315789473684,0.0526315789473684,0.0,0.0,0.4342105263157895,0.293,39.76,49.4,6.48,0.016,4.33,0.147,23492.0,4461.0
AxaM-imfTZQ,True,True,973.0,36,30,2705,39,0,1220000,11882,Neutral,1,-2341.24,930.33,110.46,956.07,1.601,0.149,0.268,0.0285241835469202,69.0,58.0,0.8275862068965517,0.6956521739130435,True,0.8,1.0,0.0579710144927536,0.0579710144927536,0.1304347826086956,0.0,0.2028985507246377,0.0289855072463768,0.072463768115942,0.0434782608695652,0.0,0.0,0.4057971014492754,0.583,69.14,75.2,9.39,0.05,3.79,0.123,14069.0,2411.0
B0kl43FJ-Z0,True,True,164.0,52,42,19,0,0,5490,571,Neutral,3,68.49,7.15,10.93,9.47,1.469,0.112,0.441,0.034,17.0,12.0,0.75,0.5294117647058824,True,0.4235294117647059,0.4117647058823529,0.4117647058823529,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.4705882352941176,0.026,13.66,11.75,5.32,0.056,2.96,0.164,2801.0,503.0
B1WItwQ54MY,True,True,175.0,72,49,67,1,0,10100,1158,Neutral,3,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
B1hXPL7pgvs,True,True,2881.0,179,130,1370,24,0,1220000,11882,Neutral,7,69.71,7.15,33.45,9.68,1.446,0.109,0.144,0.0006350819255683,5.0,5.0,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.118,15.08,8.94,5.64,0.003,3.09,0.133,43893.0,7838.0
B4b5hfFtVnk,True,True,91.0,52,45,129,0,0,135000,2612,Neutral,2,55.21,11.1,12.69,13.05,1.525,0.126,0.534,0.0269058295964125,6.0,6.0,1.0,1.0,True,0.6000000000000001,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.1,22.4,11.68,8.4,0.14,3.03,0.107,1255.0,223.0
B4nUAUbPEE8,True,False,175.0,0,0,3370,23,0,21200,1769,,0,-417.52,192.98,46.26,200.02,1.513,0.117,0.376,0.1622718052738336,80.0,54.0,0.7962962962962963,0.5375,False,0.09,0.25,0.0,0.125,0.325,0.0,0.225,0.05,0.0,0.0375,0.0,0.0,0.2375,3.0,496.0,0.0,23.0,0.969,3.63,0.141,2776.0,493.0
B5V1u1hw-So,True,True,137.0,52,46,5046,56,16,45400,902,Neutral,4,-260.09,132.51,41.02,138.03,1.512,0.132,0.551,0.136094674556213,46.0,41.0,0.902439024390244,0.8043478260869565,False,0.1304347826086958,0.2826086956521739,0.0,0.0652173913043478,0.2391304347826087,0.0,0.0217391304347826,0.0652173913043478,0.1304347826086956,0.0217391304347826,0.0,0.0652173913043478,0.391304347826087,2.0,173.0,168.29,14.0,0.526,6.17,0.09,1921.0,338.0
B5kMgmK0bnw,True,True,422.0,35,34,1198016,0,0,24400,946,Neutral,3,-945.27,398.01,63.04,410.85,1.405,0.108,0.345,0.0342465753424657,35.0,30.0,0.9,0.7714285714285715,True,0.6285714285714286,0.6285714285714286,0.0285714285714285,0.1142857142857142,0.2,0.0,0.0,0.0,0.0571428571428571,0.0285714285714285,0.0,0.0285714285714285,0.5428571428571428,0.286,74.71,103.56,8.36,0.14,4.94,0.157,5306.0,1022.0
B5xKbNVn3Rc,True,True,107.0,27,27,207,1,1,15600,1174,Very Positive,1,-171.73,102.55,28.03,107.94,1.319,0.072,0.475,0.1368821292775665,36.0,27.0,0.8518518518518519,0.6388888888888888,True,0.2444444444444444,0.3611111111111111,0.0277777777777777,0.0,0.3611111111111111,0.0,0.0,0.0277777777777777,0.1388888888888889,0.1388888888888889,0.0,0.0,0.3055555555555556,0.0,38.14,35.31,7.14,0.233,4.07,0.195,1347.0,263.0
B9O_ZSr5BNM,True,True,75.0,56,43,874,9,0,12800,692,Neutral,5,54.96,14.79,14.55,19.12,1.351,0.108,0.541,0.036036036036036,4.0,4.0,1.0,1.0,True,0.7,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,39.0,7.21,7.0,0.389,3.81,0.137,593.0,111.0
B9RjImfEWAo,True,True,61.0,105,80,106,1,0,7550,2528,Neutral,8,82.67,5.13,9.47,8.4,1.303,0.09,0.556,0.0441988950276243,8.0,8.0,1.0,1.0,True,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.625,0.077,14.15,8.45,6.0,0.108,2.8,0.179,924.0,181.0
BBEZZ1mOJKY,True,False,57.0,0,0,83,5,0,18300,1549,,0,-85.84,65.23,28.68,68.87,1.528,0.124,0.59,0.1419753086419753,23.0,22.0,0.9545454545454546,0.9130434782608696,True,0.3478260869565217,0.4347826086956521,0.0,0.0,0.3478260869565217,0.0,0.0,0.0434782608695652,0.1304347826086956,0.0434782608695652,0.0,0.0434782608695652,0.391304347826087,0.333,57.0,37.47,9.33,0.529,3.21,0.105,940.0,162.0
BG6rRen2Mi0,True,True,372.0,54,43,1638,6,0,216000,5950,Neutral,3,46.38,13.4,14.36,14.97,1.577,0.132,0.385,0.0011337868480725,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.545,26.88,17.13,7.67,0.054,3.21,0.104,5213.0,882.0
BGz7jrZEslA,True,True,5882.0,55,47,418,5,1,477000,4732,Neutral,3,-15949.87,6162.36,239.5,6322.63,1.451,0.108,0.146,0.0024989067283063,40.0,31.0,0.7419354838709677,0.575,True,0.8,1.0,0.0,0.075,0.0,0.0,0.025,0.0,0.175,0.1,0.0,0.0,0.625,0.302,58.58,86.76,8.15,0.007,4.59,0.145,86457.0,15906.0
